Cod_municipio,Uf,Nome,Cod_ibge,Num_habitantes
3516200,SP,Franca,"3516200   ",NULL
3516309,SP,Francisco Morato,"3516309   ",NULL
3516408,SP,Franco da Rocha,"3516408   ",NULL
3516507,SP,Gabriel Monteiro,"3516507   ",NULL
3516606,SP,Gália,"3516606   ",NULL
3516705,SP,Garça,"3516705   ",NULL
3516804,SP,Gastão Vidigal,"3516804   ",NULL
3516853,SP,Gavião Peixoto,"3516853   ",NULL
3516903,SP,General Salgado,"3516903   ",NULL
3517000,SP,Getulina,"3517000   ",NULL
3517109,SP,Glicério,"3517109   ",NULL
3517208,SP,Guaiçara,"3517208   ",NULL
3517307,SP,Guaimbê,"3517307   ",NULL
3517406,SP,Guaíra,"3517406   ",NULL
3517505,SP,Guapiaçu,"3517505   ",NULL
3517604,SP,Guapiara,"3517604   ",NULL
3517703,SP,Guará,"3517703   ",NULL
3517802,SP,Guaraçaí,"3517802   ",NULL
3517901,SP,Guaraci,"3517901   ",NULL
3518008,SP,Guarani d'Oeste,"3518008   ",NULL
3518107,SP,Guarantã,"3518107   ",NULL
3518206,SP,Guararapes,"3518206   ",NULL
3518305,SP,Guararema,"3518305   ",NULL
3518404,SP,Guaratinguetá,"3518404   ",NULL
3518503,SP,Guareí,"3518503   ",NULL
3518602,SP,Guariba,"3518602   ",NULL
3518701,SP,Guarujá,"3518701   ",NULL
3518800,SP,Guarulhos,"3518800   ",NULL
3518859,SP,Guatapará,"3518859   ",NULL
3518909,SP,Guzolândia,"3518909   ",NULL
3519006,SP,Herculândia,"3519006   ",NULL
3519055,SP,Holambra,"3519055   ",NULL
3519071,SP,Hortolândia,"3519071   ",NULL
3519105,SP,Iacanga,"3519105   ",NULL
3519204,SP,Iacri,"3519204   ",NULL
3519253,SP,Iaras,"3519253   ",NULL
3519303,SP,Ibaté,"3519303   ",NULL
3519402,SP,Ibirá,"3519402   ",NULL
3519501,SP,Ibirarema,"3519501   ",NULL
3519600,SP,Ibitinga,"3519600   ",NULL
3519709,SP,Ibiúna,"3519709   ",NULL
3519808,SP,Icém,"3519808   ",NULL
3519907,SP,Iepê,"3519907   ",NULL
3520004,SP,Igaraçu do Tietê,"3520004   ",NULL
3520103,SP,Igarapava,"3520103   ",NULL
3520202,SP,Igaratá,"3520202   ",NULL
3520301,SP,Iguape,"3520301   ",NULL
3520400,SP,Ilhabela,"3520400   ",NULL
3520426,SP,Ilha Comprida,"3520426   ",NULL
3520442,SP,Ilha Solteira,"3520442   ",NULL
3520509,SP,Indaiatuba,"3520509   ",NULL
3520608,SP,Indiana,"3520608   ",NULL
3520707,SP,Indiaporã,"3520707   ",NULL
3520806,SP,Inúbia Paulista,"3520806   ",NULL
3520905,SP,Ipaussu,"3520905   ",NULL
3521002,SP,Iperó,"3521002   ",NULL
3521101,SP,Ipeúna,"3521101   ",NULL
3521150,SP,Ipiguá,"3521150   ",NULL
3521200,SP,Iporanga,"3521200   ",NULL
3521309,SP,Ipuã,"3521309   ",NULL
3521408,SP,Iracemápolis,"3521408   ",NULL
3521507,SP,Irapuã,"3521507   ",NULL
3521606,SP,Irapuru,"3521606   ",NULL
3521705,SP,Itaberá,"3521705   ",NULL
3521804,SP,Itaí,"3521804   ",NULL
3521903,SP,Itajobi,"3521903   ",NULL
3522000,SP,Itaju,"3522000   ",NULL
3522109,SP,Itanhaém,"3522109   ",NULL
3522158,SP,Itaóca,"3522158   ",NULL
3522208,SP,Itapecerica da Serra,"3522208   ",NULL
3522307,SP,Itapetininga,"3522307   ",NULL
3522406,SP,Itapeva,"3522406   ",NULL
3522505,SP,Itapevi,"3522505   ",NULL
3522604,SP,Itapira,"3522604   ",NULL
3522653,SP,Itapirapuã Paulista,"3522653   ",NULL
3522703,SP,Itápolis,"3522703   ",NULL
3522802,SP,Itaporanga,"3522802   ",NULL
3522901,SP,Itapuí,"3522901   ",NULL
3523008,SP,Itapura,"3523008   ",NULL
3523107,SP,Itaquaquecetuba,"3523107   ",NULL
3523206,SP,Itararé,"3523206   ",NULL
3523305,SP,Itariri,"3523305   ",NULL
3523404,SP,Itatiba,"3523404   ",NULL
3523503,SP,Itatinga,"3523503   ",NULL
3523602,SP,Itirapina,"3523602   ",NULL
3523701,SP,Itirapuã,"3523701   ",NULL
3523800,SP,Itobi,"3523800   ",NULL
3523909,SP,Itu,"3523909   ",NULL
3524006,SP,Itupeva,"3524006   ",NULL
3524105,SP,Ituverava,"3524105   ",NULL
3524204,SP,Jaborandi,"3524204   ",NULL
3524303,SP,Jaboticabal,"3524303   ",NULL
3524402,SP,Jacareí,"3524402   ",NULL
3524501,SP,Jaci,"3524501   ",NULL
3524600,SP,Jacupiranga,"3524600   ",NULL
3524709,SP,Jaguariúna,"3524709   ",NULL
3524808,SP,Jales,"3524808   ",NULL
3524907,SP,Jambeiro,"3524907   ",NULL
3525003,SP,Jandira,"3525003   ",NULL
3525102,SP,Jardinópolis,"3525102   ",NULL
3525201,SP,Jarinu,"3525201   ",NULL
3525300,SP,Jaú,"3525300   ",NULL
3525409,SP,Jeriquara,"3525409   ",NULL
3525508,SP,Joanópolis,"3525508   ",NULL
3525607,SP,João Ramalho,"3525607   ",NULL
3525706,SP,José Bonifácio,"3525706   ",NULL
3525805,SP,Júlio Mesquita,"3525805   ",NULL
3525854,SP,Jumirim,"3525854   ",NULL
3525904,SP,Jundiaí,"3525904   ",NULL
3526001,SP,Junqueirópolis,"3526001   ",NULL
3526100,SP,Juquiá,"3526100   ",NULL
3526209,SP,Juquitiba,"3526209   ",NULL
3526308,SP,Lagoinha,"3526308   ",NULL
3526407,SP,Laranjal Paulista,"3526407   ",NULL
3526506,SP,Lavínia,"3526506   ",NULL
3526605,SP,Lavrinhas,"3526605   ",NULL
3526704,SP,Leme,"3526704   ",NULL
3526803,SP,Lençóis Paulista,"3526803   ",NULL
3526902,SP,Limeira,"3526902   ",NULL
3527009,SP,Lindóia,"3527009   ",NULL
3527108,SP,Lins,"3527108   ",NULL
3527207,SP,Lorena,"3527207   ",NULL
3527256,SP,Lourdes,"3527256   ",NULL
3527306,SP,Louveira,"3527306   ",NULL
3527405,SP,Lucélia,"3527405   ",NULL
3527504,SP,Lucianópolis,"3527504   ",NULL
3527603,SP,Luís Antônio,"3527603   ",NULL
3527702,SP,Luiziânia,"3527702   ",NULL
3527801,SP,Lupércio,"3527801   ",NULL
3527900,SP,Lutécia,"3527900   ",NULL
3528007,SP,Macatuba,"3528007   ",NULL
3528106,SP,Macaubal,"3528106   ",NULL
3528205,SP,Macedônia,"3528205   ",NULL
3528304,SP,Magda,"3528304   ",NULL
3528403,SP,Mairinque,"3528403   ",NULL
3528502,SP,Mairiporã,"3528502   ",NULL
3528601,SP,Manduri,"3528601   ",NULL
3528700,SP,Marabá Paulista,"3528700   ",NULL
3528809,SP,Maracaí,"3528809   ",NULL
3528858,SP,Marapoama,"3528858   ",NULL
3528908,SP,Mariápolis,"3528908   ",NULL
3529005,SP,Marília,"3529005   ",NULL
3529104,SP,Marinópolis,"3529104   ",NULL
3529203,SP,Martinópolis,"3529203   ",NULL
3529302,SP,Matão,"3529302   ",NULL
3529401,SP,Mauá,"3529401   ",NULL
3529500,SP,Mendonça,"3529500   ",NULL
3529609,SP,Meridiano,"3529609   ",NULL
3529658,SP,Mesópolis,"3529658   ",NULL
3529708,SP,Miguelópolis,"3529708   ",NULL
3529807,SP,Mineiros do Tietê,"3529807   ",NULL
3529906,SP,Miracatu,"3529906   ",NULL
3530003,SP,Mira Estrela,"3530003   ",NULL
3530102,SP,Mirandópolis,"3530102   ",NULL
3530201,SP,Mirante do Paranapanema,"3530201   ",NULL
3530300,SP,Mirassol,"3530300   ",NULL
3530409,SP,Mirassolândia,"3530409   ",NULL
3530508,SP,Mococa,"3530508   ",NULL
3530607,SP,Mogi das Cruzes,"3530607   ",NULL
3530706,SP,Mogi Guaçu,"3530706   ",NULL
3530805,SP,Moji Mirim,"3530805   ",NULL
3530904,SP,Mombuca,"3530904   ",NULL
3531001,SP,Monções,"3531001   ",NULL
3531100,SP,Mongaguá,"3531100   ",NULL
3531209,SP,Monte Alegre do Sul,"3531209   ",NULL
3531308,SP,Monte Alto,"3531308   ",NULL
3531407,SP,Monte Aprazível,"3531407   ",NULL
3531506,SP,Monte Azul Paulista,"3531506   ",NULL
3531605,SP,Monte Castelo,"3531605   ",NULL
3531704,SP,Monteiro Lobato,"3531704   ",NULL
3531803,SP,Monte Mor,"3531803   ",NULL
3531902,SP,Morro Agudo,"3531902   ",NULL
3532009,SP,Morungaba,"3532009   ",NULL
3532058,SP,Motuca,"3532058   ",NULL
3532108,SP,Murutinga do Sul,"3532108   ",NULL
3532157,SP,Nantes,"3532157   ",NULL
3532207,SP,Narandiba,"3532207   ",NULL
3532306,SP,Natividade da Serra,"3532306   ",NULL
3532405,SP,Nazaré Paulista,"3532405   ",NULL
3532504,SP,Neves Paulista,"3532504   ",NULL
3532603,SP,Nhandeara,"3532603   ",NULL
3532702,SP,Nipoã,"3532702   ",NULL
3532801,SP,Nova Aliança,"3532801   ",NULL
3532827,SP,Nova Campina,"3532827   ",NULL
3532843,SP,Nova Canaã Paulista,"3532843   ",NULL
3532868,SP,Nova Castilho,"3532868   ",NULL
3532900,SP,Nova Europa,"3532900   ",NULL
3533007,SP,Nova Granada,"3533007   ",NULL
3533106,SP,Nova Guataporanga,"3533106   ",NULL
3533205,SP,Nova Independência,"3533205   ",NULL
3533254,SP,Novais,"3533254   ",NULL
3533304,SP,Nova Luzitânia,"3533304   ",NULL
3533403,SP,Nova Odessa,"3533403   ",NULL
3533502,SP,Novo Horizonte,"3533502   ",NULL
3533601,SP,Nuporanga,"3533601   ",NULL
3533700,SP,Ocauçu,"3533700   ",NULL
3533809,SP,Óleo,"3533809   ",NULL
3533908,SP,Olímpia,"3533908   ",NULL
3534005,SP,Onda Verde,"3534005   ",NULL
3534104,SP,Oriente,"3534104   ",NULL
3534203,SP,Orindiúva,"3534203   ",NULL
3534302,SP,Orlândia,"3534302   ",NULL
3534401,SP,Osasco,"3534401   ",NULL
3534500,SP,Oscar Bressane,"3534500   ",NULL
3534609,SP,Osvaldo Cruz,"3534609   ",NULL
3534708,SP,Ourinhos,"3534708   ",NULL
3534757,SP,Ouroeste,"3534757   ",NULL
3534807,SP,Ouro Verde,"3534807   ",NULL
3534906,SP,Pacaembu,"3534906   ",NULL
3535002,SP,Palestina,"3535002   ",NULL
3535101,SP,Palmares Paulista,"3535101   ",NULL
3535200,SP,Palmeira d'Oeste,"3535200   ",NULL
3535309,SP,Palmital,"3535309   ",NULL
3535408,SP,Panorama,"3535408   ",NULL
3535507,SP,Paraguaçu Paulista,"3535507   ",NULL
3535606,SP,Paraibuna,"3535606   ",NULL
3535705,SP,Paraíso,"3535705   ",NULL
3535804,SP,Paranapanema,"3535804   ",NULL
3535903,SP,Paranapuã,"3535903   ",NULL
3536000,SP,Parapuã,"3536000   ",NULL
3536109,SP,Pardinho,"3536109   ",NULL
3536208,SP,Pariquera-Açu,"3536208   ",NULL
3536257,SP,Parisi,"3536257   ",NULL
3536307,SP,Patrocínio Paulista,"3536307   ",NULL
3536406,SP,Paulicéia,"3536406   ",NULL
3536505,SP,Paulínia,"3536505   ",NULL
3536570,SP,Paulistânia,"3536570   ",NULL
3536604,SP,Paulo de Faria,"3536604   ",NULL
3536703,SP,Pederneiras,"3536703   ",NULL
3536802,SP,Pedra Bela,"3536802   ",NULL
3536901,SP,Pedranópolis,"3536901   ",NULL
3537008,SP,Pedregulho,"3537008   ",NULL
3537107,SP,Pedreira,"3537107   ",NULL
3537156,SP,Pedrinhas Paulista,"3537156   ",NULL
3537206,SP,Pedro de Toledo,"3537206   ",NULL
3537305,SP,Penápolis,"3537305   ",NULL
3537404,SP,Pereira Barreto,"3537404   ",NULL
3537503,SP,Pereiras,"3537503   ",NULL
3537602,SP,Peruíbe,"3537602   ",NULL
3537701,SP,Piacatu,"3537701   ",NULL
3537800,SP,Piedade,"3537800   ",NULL
3537909,SP,Pilar do Sul,"3537909   ",NULL
3538006,SP,Pindamonhangaba,"3538006   ",NULL
3538105,SP,Pindorama,"3538105   ",NULL
3538204,SP,Pinhalzinho,"3538204   ",NULL
3538303,SP,Piquerobi,"3538303   ",NULL
3538501,SP,Piquete,"3538501   ",NULL
3538600,SP,Piracaia,"3538600   ",NULL
3538709,SP,Piracicaba,"3538709   ",NULL
3538808,SP,Piraju,"3538808   ",NULL
3538907,SP,Pirajuí,"3538907   ",NULL
3539004,SP,Pirangi,"3539004   ",NULL
3539103,SP,Pirapora do Bom Jesus,"3539103   ",NULL
3539202,SP,Pirapozinho,"3539202   ",NULL
3539301,SP,Pirassununga,"3539301   ",NULL
3539400,SP,Piratininga,"3539400   ",NULL
3539509,SP,Pitangueiras,"3539509   ",NULL
3539608,SP,Planalto,"3539608   ",NULL
3539707,SP,Platina,"3539707   ",NULL
3539806,SP,Poá,"3539806   ",NULL
3539905,SP,Poloni,"3539905   ",NULL
3540002,SP,Pompéia,"3540002   ",NULL
3540101,SP,Pongaí,"3540101   ",NULL
3540200,SP,Pontal,"3540200   ",NULL
3540259,SP,Pontalinda,"3540259   ",NULL
3540309,SP,Pontes Gestal,"3540309   ",NULL
3540408,SP,Populina,"3540408   ",NULL
3540507,SP,Porangaba,"3540507   ",NULL
3540606,SP,Porto Feliz,"3540606   ",NULL
3540705,SP,Porto Ferreira,"3540705   ",NULL
3540754,SP,Potim,"3540754   ",NULL
3540804,SP,Potirendaba,"3540804   ",NULL
3540853,SP,Pracinha,"3540853   ",NULL
3540903,SP,Pradópolis,"3540903   ",NULL
3541000,SP,Praia Grande,"3541000   ",NULL
3541059,SP,Pratânia,"3541059   ",NULL
3541109,SP,Presidente Alves,"3541109   ",NULL
3541208,SP,Presidente Bernardes,"3541208   ",NULL
3541307,SP,Presidente Epitácio,"3541307   ",NULL
3541406,SP,Presidente Prudente,"3541406   ",NULL
3541505,SP,Presidente Venceslau,"3541505   ",NULL
3541604,SP,Promissão,"3541604   ",NULL
3541653,SP,Quadra,"3541653   ",NULL
3541703,SP,Quatá,"3541703   ",NULL
3541802,SP,Queiroz,"3541802   ",NULL
3541901,SP,Queluz,"3541901   ",NULL
3542008,SP,Quintana,"3542008   ",NULL
3542107,SP,Rafard,"3542107   ",NULL
3542206,SP,Rancharia,"3542206   ",NULL
3542305,SP,Redenção da Serra,"3542305   ",NULL
3542404,SP,Regente Feijó,"3542404   ",NULL
3542503,SP,Reginópolis,"3542503   ",NULL
3542602,SP,Registro,"3542602   ",NULL
3542701,SP,Restinga,"3542701   ",NULL
3542800,SP,Ribeira,"3542800   ",NULL
3542909,SP,Ribeirão Bonito,"3542909   ",NULL
3543006,SP,Ribeirão Branco,"3543006   ",NULL
3543105,SP,Ribeirão Corrente,"3543105   ",NULL
3543204,SP,Ribeirão do Sul,"3543204   ",NULL
3543238,SP,Ribeirão dos Índios,"3543238   ",NULL
3543253,SP,Ribeirão Grande,"3543253   ",NULL
3543303,SP,Ribeirão Pires,"3543303   ",NULL
3543402,SP,Ribeirão Preto,"3543402   ",NULL
3543501,SP,Riversul,"3543501   ",NULL
3543600,SP,Rifaina,"3543600   ",NULL
3543709,SP,Rincão,"3543709   ",NULL
3543808,SP,Rinópolis,"3543808   ",NULL
3543907,SP,Rio Claro,"3543907   ",NULL
3544004,SP,Rio das Pedras,"3544004   ",NULL
3544103,SP,Rio Grande da Serra,"3544103   ",NULL
3544202,SP,Riolândia,"3544202   ",NULL
3544251,SP,Rosana,"3544251   ",NULL
3544301,SP,Roseira,"3544301   ",NULL
3544400,SP,Rubiácea,"3544400   ",NULL
3544509,SP,Rubinéia,"3544509   ",NULL
3544608,SP,Sabino,"3544608   ",NULL
3544707,SP,Sagres,"3544707   ",NULL
3544806,SP,Sales,"3544806   ",NULL
3544905,SP,Sales Oliveira,"3544905   ",NULL
3545001,SP,Salesópolis,"3545001   ",NULL
3545100,SP,Salmourão,"3545100   ",NULL
3545159,SP,Saltinho,"3545159   ",NULL
3545209,SP,Salto,"3545209   ",NULL
3545308,SP,Salto de Pirapora,"3545308   ",NULL
3545407,SP,Salto Grande,"3545407   ",NULL
3545506,SP,Sandovalina,"3545506   ",NULL
3545605,SP,Santa Adélia,"3545605   ",NULL
3545704,SP,Santa Albertina,"3545704   ",NULL
3545803,SP,Santa Bárbara d'Oeste,"3545803   ",NULL
3546009,SP,Santa Branca,"3546009   ",NULL
3546108,SP,Santa Clara d'Oeste,"3546108   ",NULL
3546207,SP,Santa Cruz da Conceição,"3546207   ",NULL
3546256,SP,Santa Cruz da Esperança,"3546256   ",NULL
3546306,SP,Santa Cruz das Palmeiras,"3546306   ",NULL
3546405,SP,Santa Cruz do Rio Pardo,"3546405   ",NULL
3546504,SP,Santa Ernestina,"3546504   ",NULL
3546603,SP,Santa Fé do Sul,"3546603   ",NULL
3546702,SP,Santa Gertrudes,"3546702   ",NULL
3546801,SP,Santa Isabel,"3546801   ",NULL
3546900,SP,Santa Lúcia,"3546900   ",NULL
3547007,SP,Santa Maria da Serra,"3547007   ",NULL
3547106,SP,Santa Mercedes,"3547106   ",NULL
3547205,SP,Santana da Ponte Pensa,"3547205   ",NULL
3547304,SP,Santana de Parnaíba,"3547304   ",NULL
3547403,SP,Santa Rita d'Oeste,"3547403   ",NULL
3547502,SP,Santa Rita do Passa Quatro,"3547502   ",NULL
3547601,SP,Santa Rosa de Viterbo,"3547601   ",NULL
3547650,SP,Santa Salete,"3547650   ",NULL
3547700,SP,Santo Anastácio,"3547700   ",NULL
3547809,SP,Santo André,"3547809   ",NULL
3547908,SP,Santo Antônio da Alegria,"3547908   ",NULL
3548005,SP,Santo Antônio de Posse,"3548005   ",NULL
3548054,SP,Santo Antônio do Aracanguá,"3548054   ",NULL
3548104,SP,Santo Antônio do Jardim,"3548104   ",NULL
3548203,SP,Santo Antônio do Pinhal,"3548203   ",NULL
3548302,SP,Santo Expedito,"3548302   ",NULL
3548401,SP,Santópolis do Aguapeí,"3548401   ",NULL
3548500,SP,Santos,"3548500   ",NULL
3548609,SP,São Bento do Sapucaí,"3548609   ",NULL
3548708,SP,São Bernardo do Campo,"3548708   ",NULL
3548807,SP,São Caetano do Sul,"3548807   ",NULL
3548906,SP,São Carlos,"3548906   ",NULL
3549003,SP,São Francisco,"3549003   ",NULL
3549102,SP,São João da Boa Vista,"3549102   ",NULL
3549201,SP,São João das Duas Pontes,"3549201   ",NULL
3549250,SP,São João de Iracema,"3549250   ",NULL
3549300,SP,São João do Pau d'Alho,"3549300   ",NULL
3549409,SP,São Joaquim da Barra,"3549409   ",NULL
3549508,SP,São José da Bela Vista,"3549508   ",NULL
3549607,SP,São José do Barreiro,"3549607   ",NULL
3549706,SP,São José do Rio Pardo,"3549706   ",NULL
3549805,SP,São José do Rio Preto,"3549805   ",NULL
3549904,SP,São José dos Campos,"3549904   ",NULL
3549953,SP,São Lourenço da Serra,"3549953   ",NULL
3550001,SP,São Luís do Paraitinga,"3550001   ",NULL
3550100,SP,São Manuel,"3550100   ",NULL
3550209,SP,São Miguel Arcanjo,"3550209   ",NULL
3550308,SP,São Paulo,"3550308   ",NULL
3550407,SP,São Pedro,"3550407   ",NULL
3550506,SP,São Pedro do Turvo,"3550506   ",NULL
3550605,SP,São Roque,"3550605   ",NULL
3550704,SP,São Sebastião,"3550704   ",NULL
3550803,SP,São Sebastião da Grama,"3550803   ",NULL
3550902,SP,São Simão,"3550902   ",NULL
3551009,SP,São Vicente,"3551009   ",NULL
3551108,SP,Sarapuí,"3551108   ",NULL
3551207,SP,Sarutaiá,"3551207   ",NULL
3551306,SP,Sebastianópolis do Sul,"3551306   ",NULL
3551405,SP,Serra Azul,"3551405   ",NULL
3551504,SP,Serrana,"3551504   ",NULL
3551603,SP,Serra Negra,"3551603   ",NULL
3551702,SP,Sertãozinho,"3551702   ",NULL
3551801,SP,Sete Barras,"3551801   ",NULL
3551900,SP,Severínia,"3551900   ",NULL
3552007,SP,Silveiras,"3552007   ",NULL
3552106,SP,Socorro,"3552106   ",NULL
3552205,SP,Sorocaba,"3552205   ",NULL
3552304,SP,Sud Mennucci,"3552304   ",NULL
3552403,SP,Sumaré,"3552403   ",NULL
3552502,SP,Suzano,"3552502   ",NULL
3552551,SP,Suzanápolis,"3552551   ",NULL
3552601,SP,Tabapuã,"3552601   ",NULL
3552700,SP,Tabatinga,"3552700   ",NULL
3552809,SP,Taboão da Serra,"3552809   ",NULL
3552908,SP,Taciba,"3552908   ",NULL
3553005,SP,Taguaí,"3553005   ",NULL
3553104,SP,Taiaçu,"3553104   ",NULL
3553203,SP,Taiúva,"3553203   ",NULL
3553302,SP,Tambaú,"3553302   ",NULL
3553401,SP,Tanabi,"3553401   ",NULL
3553500,SP,Tapiraí,"3553500   ",NULL
3553609,SP,Tapiratiba,"3553609   ",NULL
3553658,SP,Taquaral,"3553658   ",NULL
3553708,SP,Taquaritinga,"3553708   ",NULL
3553807,SP,Taquarituba,"3553807   ",NULL
3553856,SP,Taquarivaí,"3553856   ",NULL
3553906,SP,Tarabai,"3553906   ",NULL
3553955,SP,Tarumã,"3553955   ",NULL
3554003,SP,Tatuí,"3554003   ",NULL
3554102,SP,Taubaté,"3554102   ",NULL
3554201,SP,Tejupá,"3554201   ",NULL
3554300,SP,Teodoro Sampaio,"3554300   ",NULL
3554409,SP,Terra Roxa,"3554409   ",NULL
3554508,SP,Tietê,"3554508   ",NULL
3554607,SP,Timburi,"3554607   ",NULL
3554656,SP,Torre de Pedra,"3554656   ",NULL
3554706,SP,Torrinha,"3554706   ",NULL
3554755,SP,Trabiju,"3554755   ",NULL
3554805,SP,Tremembé,"3554805   ",NULL
3554904,SP,Três Fronteiras,"3554904   ",NULL
3554953,SP,Tuiuti,"3554953   ",NULL
3555000,SP,Tupã,"3555000   ",NULL
3555109,SP,Tupi Paulista,"3555109   ",NULL
3555208,SP,Turiúba,"3555208   ",NULL
3555307,SP,Turmalina,"3555307   ",NULL
3555356,SP,Ubarana,"3555356   ",NULL
3555406,SP,Ubatuba,"3555406   ",NULL
3555505,SP,Ubirajara,"3555505   ",NULL
3555604,SP,Uchoa,"3555604   ",NULL
3555703,SP,União Paulista,"3555703   ",NULL
3555802,SP,Urânia,"3555802   ",NULL
3555901,SP,Uru,"3555901   ",NULL
3556008,SP,Urupês,"3556008   ",NULL
3556107,SP,Valentim Gentil,"3556107   ",NULL
3556206,SP,Valinhos,"3556206   ",NULL
3556305,SP,Valparaíso,"3556305   ",NULL
3556354,SP,Vargem,"3556354   ",NULL
3556404,SP,Vargem Grande do Sul,"3556404   ",NULL
3556453,SP,Vargem Grande Paulista,"3556453   ",NULL
3556503,SP,Várzea Paulista,"3556503   ",NULL
3556602,SP,Vera Cruz,"3556602   ",NULL
3556701,SP,Vinhedo,"3556701   ",NULL
3556800,SP,Viradouro,"3556800   ",NULL
3556909,SP,Vista Alegre do Alto,"3556909   ",NULL
3556958,SP,Vitória Brasil,"3556958   ",NULL
3557006,SP,Votorantim,"3557006   ",NULL
3557105,SP,Votuporanga,"3557105   ",NULL
3557154,SP,Zacarias,"3557154   ",NULL
3557204,SP,Chavantes,"3557204   ",NULL
3557303,SP,Estiva Gerbi,"3557303   ",NULL
4100103,PR,Abatiá,"4100103   ",NULL
4100202,PR,Adrianópolis,"4100202   ",NULL
4100301,PR,Agudos do Sul,"4100301   ",NULL
4100400,PR,Almirante Tamandaré,"4100400   ",NULL
4100459,PR,Altamira do Paraná,"4100459   ",NULL
4100509,PR,Altônia,"4100509   ",NULL
4100608,PR,Alto Paraná,"4100608   ",NULL
4100707,PR,Alto Piquiri,"4100707   ",NULL
4100806,PR,Alvorada do Sul,"4100806   ",NULL
4100905,PR,Amaporã,"4100905   ",NULL
4101002,PR,Ampére,"4101002   ",NULL
4101051,PR,Anahy,"4101051   ",NULL
4101101,PR,Andirá,"4101101   ",NULL
4101150,PR,Ângulo,"4101150   ",NULL
4101200,PR,Antonina,"4101200   ",NULL
4101309,PR,Antônio Olinto,"4101309   ",NULL
4101408,PR,Apucarana,"4101408   ",NULL
4101507,PR,Arapongas,"4101507   ",NULL
4101606,PR,Arapoti,"4101606   ",NULL
4101655,PR,Arapuã,"4101655   ",NULL
4101705,PR,Araruna,"4101705   ",NULL
4101804,PR,Araucária,"4101804   ",NULL
4101853,PR,Ariranha do Ivaí,"4101853   ",NULL
4101903,PR,Assaí,"4101903   ",NULL
4102000,PR,Assis Chateaubriand,"4102000   ",NULL
4102109,PR,Astorga,"4102109   ",NULL
4102208,PR,Atalaia,"4102208   ",NULL
4102307,PR,Balsa Nova,"4102307   ",NULL
4102406,PR,Bandeirantes,"4102406   ",NULL
4102505,PR,Barbosa Ferraz,"4102505   ",NULL
4102604,PR,Barracão,"4102604   ",NULL
4102703,PR,Barra do Jacaré,"4102703   ",NULL
4102752,PR,Bela Vista da Caroba,"4102752   ",NULL
4102802,PR,Bela Vista do Paraíso,"4102802   ",NULL
4102901,PR,Bituruna,"4102901   ",NULL
4103008,PR,Boa Esperança,"4103008   ",NULL
4103024,PR,Boa Esperança do Iguaçu,"4103024   ",NULL
4103040,PR,Boa Ventura de São Roque,"4103040   ",NULL
4103057,PR,Boa Vista da Aparecida,"4103057   ",NULL
4103107,PR,Bocaiúva do Sul,"4103107   ",NULL
4103156,PR,Bom Jesus do Sul,"4103156   ",NULL
4103206,PR,Bom Sucesso,"4103206   ",NULL
4103222,PR,Bom Sucesso do Sul,"4103222   ",NULL
4103305,PR,Borrazópolis,"4103305   ",NULL
4103354,PR,Braganey,"4103354   ",NULL
4103370,PR,Brasilândia do Sul,"4103370   ",NULL
4103404,PR,Cafeara,"4103404   ",NULL
4103453,PR,Cafelândia,"4103453   ",NULL
4103479,PR,Cafezal do Sul,"4103479   ",NULL
4103503,PR,Califórnia,"4103503   ",NULL
4103602,PR,Cambará,"4103602   ",NULL
4103701,PR,Cambé,"4103701   ",NULL
4103800,PR,Cambira,"4103800   ",NULL
4103909,PR,Campina da Lagoa,"4103909   ",NULL
4103958,PR,Campina do Simão,"4103958   ",NULL
4104006,PR,Campina Grande do Sul,"4104006   ",NULL
4104055,PR,Campo Bonito,"4104055   ",NULL
4104105,PR,Campo do Tenente,"4104105   ",NULL
4104204,PR,Campo Largo,"4104204   ",NULL
4104253,PR,Campo Magro,"4104253   ",NULL
4104303,PR,Campo Mourão,"4104303   ",NULL
4104402,PR,Cândido de Abreu,"4104402   ",NULL
4104428,PR,Candói,"4104428   ",NULL
4104451,PR,Cantagalo,"4104451   ",NULL
4104501,PR,Capanema,"4104501   ",NULL
4104600,PR,Capitão Leônidas Marques,"4104600   ",NULL
4104659,PR,Carambeí,"4104659   ",NULL
4104709,PR,Carlópolis,"4104709   ",NULL
4104808,PR,Cascavel,"4104808   ",NULL
4104907,PR,Castro,"4104907   ",NULL
4105003,PR,Catanduvas,"4105003   ",NULL
4105102,PR,Centenário do Sul,"4105102   ",NULL
